timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1743328800000,83502.32000000,83534.64000000,83061.51000000,83120.87000000,292.38935000,1743332399999,24341301.17907650,72132,116.54326000,9701093.48965700,0
1743332400000,83120.86000000,83360.31000000,82975.36000000,83111.76000000,334.93595000,1743335999999,27841400.01262950,86977,167.39004000,13915810.17534910,0
1743336000000,83111.76000000,83268.05000000,82986.75000000,83072.76000000,356.53689000,1743339599999,29625112.79618500,64846,191.55498000,15918632.29512430,0
1743339600000,83072.76000000,83155.17000000,82543.83000000,82678.42000000,1050.99285000,1743343199999,87052676.92396750,116157,469.50319000,38885126.87392890,0
1743343200000,82678.42000000,83043.59000000,82608.23000000,82803.28000000,466.76708000,1743346799999,38645514.76515740,106974,239.73590000,19853811.36460820,0
1743346800000,82803.28000000,83067.90000000,82714.87000000,82729.57000000,280.14108000,1743350399999,23215816.34280620,65188,147.40785000,12215945.24181750,0
1743350400000,82729.57000000,82816.00000000,82173.91000000,82284.01000000,603.14499000,1743353999999,49741411.62877630,104159,226.42164000,18675964.88197040,0
1743354000000,82284.01000000,82577.99000000,82050.40000000,82415.53000000,398.11075000,1743357599999,32775813.63237890,104143,210.10310000,17297440.26985620,0
1743357600000,82415.54000000,82799.99000000,82415.53000000,82729.65000000,321.94593000,1743361199999,26604333.72322940,82846,190.18095000,15716303.88911340,0
1743361200000,82729.65000000,82908.11000000,82547.69000000,82548.81000000,258.33176000,1743364799999,21358522.49737630,57304,127.09672000,10510361.10250780,0
1743364800000,82548.80000000,82650.95000000,82393.74000000,82554.73000000,201.03005000,1743368399999,16594959.40425650,42918,109.94260000,9075575.14640390,0
1743368400000,82554.73000000,82703.94000000,82069.40000000,82237.68000000,258.82166000,1743371999999,21317350.50089370,62202,128.79591000,10610842.68301070,0
1743372000000,82237.67000000,82757.70000000,81565.00000000,82438.00000000,997.38999000,1743375599999,81883126.12192800,215759,454.93970000,37373507.79457220,0
1743375600000,82437.99000000,82442.94000000,81902.20000000,82389.99000000,621.08198000,1743379199999,51043206.34792330,144293,274.12058000,22528362.70919780,0
1743379200000,82390.00000000,82444.89000000,81278.52000000,81646.89000000,1156.90470000,1743382799999,94590319.00711660,231244,426.69980000,34879618.59471360,0
1743382800000,81646.90000000,82272.72000000,81534.78000000,81953.03000000,778.60883000,1743386399999,63796882.32762680,210606,380.61940000,31186174.37992060,0
1743386400000,81954.79000000,82179.25000000,81630.01000000,81922.30000000,652.55837000,1743389999999,53423408.27818510,154553,292.52108000,23958337.71691820,0
1743390000000,81922.30000000,82030.00000000,81468.00000000,81530.00000000,549.38711000,1743393599999,44902812.75114170,117606,223.00093000,18223398.85313310,0
1743393600000,81530.00000000,81879.16000000,81400.00000000,81846.01000000,489.04780000,1743397199999,39917843.98994940,101641,187.78975000,15333596.88000520,0
1743397200000,81846.00000000,82305.57000000,81830.00000000,82166.99000000,520.56741000,1743400799999,42758582.47438450,100574,260.55960000,21399308.54087060,0
1743400800000,82166.99000000,82267.66000000,81919.38000000,82052.83000000,641.58631000,1743404399999,52664943.32466250,99150,346.37791000,28434747.61734980,0
1743404400000,82052.82000000,82303.58000000,81730.74000000,81933.51000000,776.64817000,1743407999999,63637649.38997100,136600,309.48555000,25363948.37683280,0
1743408000000,81933.51000000,82263.74000000,81875.05000000,81899.15000000,762.80757000,1743411599999,62646319.94085100,124991,274.76408000,22566850.37183020,0
1743411600000,81899.15000000,81960.56000000,81339.65000000,81455.58000000,965.89557000,1743415199999,78797291.85469560,155789,375.15013000,30602513.67573150,0
1743415200000,81455.59000000,82215.91000000,81290.88000000,82174.16000000,713.59513000,1743418799999,58375363.96556960,144637,370.83882000,30341515.22398810,0
1743418800000,82174.16000000,82272.00000000,81884.49000000,82205.51000000,980.63412000,1743422399999,80488063.76768920,128506,331.09784000,27184963.28740130,0
1743422400000,82205.50000000,83169.82000000,81885.56000000,82768.74000000,1527.48947000,1743425999999,126055071.39381450,236525,823.36979000,67927737.48952280,0
1743426000000,82768.74000000,82866.02000000,81656.00000000,82507.99000000,2027.95258000,1743429599999,166850596.89559200,345562,1061.63133000,87351126.34856330,0
1743429600000,82507.99000000,83746.23000000,82507.49000000,83499.18000000,2160.57547000,1743433199999,179834137.78840710,386836,1150.03074000,95728145.83948820,0
1743433200000,83499.18000000,83943.08000000,83390.30000000,83418.78000000,1241.90923000,1743436799999,103863613.24340670,229492,617.69990000,51664812.04023850,0
1743436800000,83418.78000000,83694.29000000,83246.86000000,83288.89000000,658.28656000,1743440399999,54921550.52142300,167544,291.71369000,24343219.07180380,0
1743440400000,83288.88000000,83545.55000000,82575.45000000,82680.34000000,667.39263000,1743443999999,55415357.07663240,167997,274.00140000,22753330.42885040,0
1743444000000,82680.35000000,83566.00000000,82676.00000000,83291.42000000,810.73087000,1743447599999,67516635.82389520,181938,458.16955000,38152835.55700360,0
1743447600000,83291.42000000,83443.38000000,82400.00000000,82462.27000000,798.20925000,1743451199999,66179822.23947100,179472,427.26759000,35427478.20383460,0
1743451200000,82462.26000000,82846.20000000,82350.84000000,82431.32000000,701.19812000,1743454799999,57917375.73077140,122215,482.40349000,39856412.05922970,0
1743454800000,82431.32000000,82752.18000000,82422.00000000,82563.99000000,342.52865000,1743458399999,28287125.29187140,76297,189.33957000,15636679.73698850,0
1743458400000,82563.99000000,82571.98000000,82265.10000000,82409.99000000,260.87647000,1743461999999,21491042.28435680,77773,132.90724000,10948109.82406150,0
1743462000000,82410.00000000,82886.80000000,82283.90000000,82550.01000000,383.74846000,1743465599999,31677381.71948040,86810,225.44266000,18611010.99246130,0
1743465600000,82550.00000000,82837.38000000,82432.74000000,82651.10000000,526.95922000,1743469199999,43545372.64452680,126921,275.96060000,22806509.38291120,0
1743469200000,82651.09000000,82741.80000000,82460.00000000,82704.20000000,440.09093000,1743472799999,36359141.46962530,113653,234.69197000,19391451.36502230,0
1743472800000,82704.20000000,83120.00000000,82649.34000000,83100.00000000,522.78246000,1743476399999,43351985.51744510,94933,301.63096000,25011989.52110180,0
1743476400000,83100.00000000,83256.80000000,82926.08000000,82962.84000000,526.15363000,1743479999999,43729072.31851550,73770,282.40591000,23475518.23240290,0
1743480000000,82962.84000000,83235.96000000,82886.87000000,83060.00000000,425.37874000,1743483599999,35327403.82130760,58157,177.52534000,14741539.94034040,0
1743483600000,83059.99000000,83329.99000000,82994.07000000,83006.67000000,348.44364000,1743487199999,28982810.77667950,54642,162.45371000,13515794.42559080,0
1743487200000,83006.67000000,83494.25000000,82891.71000000,83454.76000000,425.66016000,1743490799999,35424171.11368570,82468,233.19159000,19410914.20191470,0
1743490800000,83454.76000000,83597.07000000,83380.58000000,83445.50000000,622.58551000,1743494399999,51976267.32579370,81017,252.26438000,21060654.76690580,0
1743494400000,83445.50000000,84207.55000000,83410.00000000,84121.94000000,1217.29279000,1743497999999,102136241.66612050,134808,622.09819000,52205560.69300270,0
1743498000000,84121.94000000,84395.46000000,84116.27000000,84362.00000000,1018.97186000,1743501599999,85859817.04103610,119942,554.26575000,46701502.68766530,0
1743501600000,84362.01000000,84504.74000000,84150.00000000,84175.99000000,914.76118000,1743505199999,77138285.21195690,132602,417.12527000,35182883.20983760,0
1743505200000,84175.99000000,84203.00000000,83823.67000000,83930.30000000,854.54351000,1743508799999,71781437.95280870,97492,294.87166000,24769250.86632220,0
1743508800000,83930.31000000,84154.22000000,83615.25000000,83615.26000000,734.99256000,1743512399999,61653527.06642450,108938,334.09205000,28030108.85232260,0
1743512400000,83615.26000000,83912.62000000,83416.66000000,83618.23000000,1152.68104000,1743515999999,96449625.53139030,250149,542.04893000,45357931.96124190,0
1743516000000,83622.96000000,84350.00000000,82544.00000000,84195.92000000,2522.86047000,1743519599999,210121766.18091970,427569,1382.49063000,115153198.08674710,0
1743519600000,84195.92000000,85499.55000000,84182.89000000,85280.87000000,2484.93075000,1743523199999,211057969.16429830,378853,1291.03144000,109631322.12534080,0
1743523200000,85280.88000000,85493.00000000,84815.00000000,85119.99000000,1208.48492000,1743526799999,102897039.51914930,215410,503.29673000,42857272.05257820,0
1743526800000,85120.00000000,85333.33000000,84901.32000000,85117.85000000,775.26240000,1743530399999,65991060.42812300,146324,406.74152000,34628990.10659630,0
1743530400000,85117.86000000,85183.46000000,84720.00000000,85126.68000000,742.89553000,1743533999999,63116267.90243050,164980,429.85459000,36529371.74900820,0
1743534000000,85126.68000000,85184.89000000,84816.83000000,84972.01000000,897.45326000,1743537599999,76316526.22822840,121491,543.53588000,46222927.90152620,0
1743537600000,84972.00000000,85350.00000000,84773.58000000,85231.28000000,528.39638000,1743541199999,44930827.43918330,94995,289.54869000,24613564.43988610,0
1743541200000,85231.28000000,85476.86000000,85120.00000000,85223.84000000,325.84141000,1743544799999,27791458.73154510,80534,185.38263000,15811227.92925040,0
1743544800000,85223.84000000,85483.38000000,85082.00000000,85099.99000000,477.11302000,1743548399999,40677735.16730230,88267,245.99064000,20975024.77691020,0
1743548400000,85100.00000000,85579.46000000,84969.56000000,85158.34000000,495.86160000,1743551999999,42279892.35697210,80778,283.92742000,24218263.15866060,0
1743552000000,85158.35000000,85255.95000000,84923.28000000,84964.49000000,472.95093000,1743555599999,40244375.98864440,94066,245.94959000,20930493.42715830,0
1743555600000,84964.49000000,85213.12000000,84854.90000000,85147.30000000,597.76896000,1743559199999,50822554.48733810,92953,317.12974000,26961059.75496930,0
1743559200000,85147.31000000,85174.89000000,84648.90000000,84714.36000000,850.77436000,1743562799999,72147345.64334450,122696,431.54151000,36598345.62408850,0
1743562800000,84714.36000000,84904.00000000,84504.21000000,84550.00000000,475.50966000,1743566399999,40279404.19169910,85959,205.80120000,17430988.80719100,0
1743566400000,84550.00000000,84726.42000000,84460.11000000,84607.00000000,444.66226000,1743569999999,37616641.32344040,76243,213.77681000,18086557.58563930,0
1743570000000,84607.00000000,84607.00000000,84100.00000000,84100.00000000,550.68482000,1743573599999,46407937.01350500,84270,185.52516000,15635275.20550760,0
1743573600000,84100.00000000,84371.59000000,83904.72000000,84125.99000000,646.49780000,1743577199999,54378067.24526620,107186,348.00272000,29277490.32888980,0
1743577200000,84125.99000000,84462.16000000,84015.97000000,84426.33000000,642.70738000,1743580799999,54146861.12450590,110276,345.33136000,29094432.54664100,0
1743580800000,84426.32000000,84762.72000000,84262.73000000,84677.04000000,535.25665000,1743584399999,45249870.53225290,84116,307.72192000,26015922.82030270,0
1743584400000,84677.04000000,85450.00000000,84635.60000000,85019.62000000,910.86351000,1743587999999,77473602.16318310,141986,487.21319000,41439057.08752160,0
1743588000000,85019.63000000,85299.45000000,84828.00000000,84867.92000000,592.83032000,1743591599999,50424168.30965730,105532,260.92362000,22195717.74523740,0
1743591600000,84867.92000000,84985.77000000,84547.08000000,84566.91000000,463.52271000,1743595199999,39299369.26454340,95087,176.15828000,14937984.01629110,0
1743595200000,84566.91000000,85054.78000000,84462.69000000,85049.99000000,742.57082000,1743598799999,62936081.84894170,140973,371.01621000,31452893.66934560,0
1743598800000,85049.99000000,86136.36000000,84471.76000000,85215.82000000,2792.28052000,1743602399999,238657566.83072980,418244,1617.66094000,138278827.70369910,0
1743602400000,85215.79000000,86000.00000000,85181.52000000,85877.75000000,2062.01342000,1743605999999,176645260.60160380,321623,1138.93028000,97573035.29077740,0
1743606000000,85877.74000000,87333.00000000,85811.20000000,86757.67000000,5585.70214000,1743609599999,484791293.94821310,604816,2989.29718000,259404727.62709230,0
1743609600000,86757.67000000,87221.99000000,86589.58000000,87065.18000000,2549.14196000,1743613199999,221513874.89646710,321594,1574.83606000,136866547.70605000,0
1743613200000,87065.19000000,87333.00000000,86350.00000000,86615.33000000,2025.44811000,1743616799999,176041090.27930430,300238,1086.76852000,94498636.07020050,0
1743616800000,86615.33000000,86751.79000000,86212.40000000,86286.02000000,685.23290000,1743620399999,59256106.60001530,152747,319.29845000,27610889.24368760,0
1743620400000,86286.03000000,87000.00000000,86186.19000000,86900.02000000,812.77336000,1743623999999,70269829.16022530,166336,409.07757000,35378382.94507250,0
1743624000000,86900.01000000,88500.00000000,85228.39000000,85659.99000000,7832.63499000,1743627599999,679639763.83362870,818746,4411.43061000,383177694.80126000,0
1743627600000,85659.99000000,85743.22000000,84207.26000000,84855.99000000,1793.31035000,1743631199999,151929699.43117800,261078,779.29959000,66000942.30166860,0
1743631200000,84855.98000000,84855.98000000,82682.00000000,82821.59000000,3036.67427000,1743634799999,253421410.13877800,376822,1201.53328000,100232205.50114170,0
1743634800000,82821.60000000,82845.42000000,82320.00000000,82516.29000000,2829.64480000,1743638399999,233687584.97429820,254651,1315.45430000,108657476.03131500,0
1743638400000,82516.28000000,83424.72000000,82175.98000000,83227.55000000,1848.78037000,1743641999999,153296692.57961490,256257,1030.11407000,85441134.07087600,0
1743642000000,83227.55000000,83998.02000000,83099.99000000,83761.62000000,1735.38082000,1743645599999,145093550.54420170,183785,1063.14580000,88889266.74732840,0
1743645600000,83761.63000000,83894.91000000,83278.99000000,83768.01000000,1422.27146000,1743649199999,118871487.40844920,158548,654.92006000,54736760.62143380,0
1743649200000,83768.00000000,83792.58000000,83349.65000000,83483.97000000,638.13813000,1743652799999,53317245.58809280,89315,317.09798000,26494564.60131220,0
1743652800000,83483.97000000,83735.85000000,83263.05000000,83558.80000000,630.55266000,1743656399999,52640978.02312390,90666,262.32098000,21903395.23022280,0
1743656400000,83558.81000000,83709.48000000,83343.74000000,83343.75000000,457.59497000,1743659999999,38211506.14487990,83901,205.45896000,17157845.29040080,0
1743660000000,83343.75000000,83415.47000000,83008.74000000,83058.65000000,568.50834000,1743663599999,47322493.75588320,101884,237.86649000,19803318.05033790,0
1743663600000,83058.65000000,83498.10000000,83000.00000000,83456.75000000,774.52407000,1743667199999,64463577.34713560,140624,437.33342000,36412197.97601980,0
1743667200000,83456.76000000,83788.23000000,83456.74000000,83679.99000000,821.93677000,1743670799999,68742267.52070390,135374,460.64278000,38525219.34583100,0
1743670800000,83680.00000000,83766.69000000,83449.92000000,83483.05000000,539.18541000,1743674399999,45097884.79110970,82729,277.18183000,23185347.54843540,0
1743674400000,83483.04000000,83749.99000000,83152.25000000,83220.01000000,1239.61616000,1743677999999,103443806.70684910,175437,698.76811000,58316379.89979250,0
1743678000000,83220.01000000,83347.39000000,83047.00000000,83096.01000000,608.06162000,1743681599999,50563482.81318370,126332,293.52902000,24409029.05055520,0
1743681600000,83096.01000000,83147.95000000,81889.30000000,81949.06000000,1872.33047000,1743685199999,154331919.56150470,257085,751.62393000,61938099.34878160,0
1743685200000,81949.06000000,82792.46000000,81793.06000000,82373.58000000,2339.51390000,1743688799999,192314418.95969500,385392,1231.50645000,101271793.29853490,0
1743688800000,82373.57000000,82403.50000000,81314.61000000,81532.00000000,2364.56000000,1743692399999,193640151.54627720,424422,1064.67367000,87228949.64784950,0
1743692400000,81532.00000000,82101.42000000,81211.24000000,82039.31000000,2246.65433000,1743695999999,183622821.69603020,297119,1127.71216000,92190880.91543280,0
1743696000000,82039.32000000,82448.21000000,81715.55000000,81830.56000000,1010.18098000,1743699599999,82962663.79733800,232064,502.48273000,41274888.69906390,0
1743699600000,81830.56000000,82191.11000000,81630.74000000,81830.01000000,889.36672000,1743703199999,72813550.16621180,169687,502.90033000,41173914.41732330,0
1743703200000,81830.01000000,82317.99000000,81540.00000000,82109.45000000,990.19965000,1743706799999,81067824.92789510,159424,393.85377000,32252913.80864730,0
1743706800000,82109.45000000,82362.41000000,81829.57000000,82008.70000000,1247.72636000,1743710399999,102425875.27291740,194895,669.60991000,54972614.64183020,0
1743710400000,82009.76000000,82421.49000000,81800.00000000,82363.99000000,1289.97749000,1743713999999,105834327.87179530,109566,748.07099000,61381726.69897510,0
1743714000000,82363.99000000,82864.00000000,82333.87000000,82717.54000000,615.38965000,1743717599999,50783273.01834170,78164,346.22504000,28576853.77320930,0
1743717600000,82717.54000000,82869.99000000,82589.61000000,82743.46000000,432.33176000,1743721199999,35772978.96982460,96396,258.03665000,21350143.70175520,0
1743721200000,82743.46000000,83332.20000000,82510.83000000,83213.09000000,755.05926000,1743724799999,62664945.85333410,88420,416.45279000,34552161.23585250,0
1743724800000,83213.09000000,83413.46000000,83000.02000000,83046.32000000,1239.49006000,1743728399999,103119852.93950430,129390,911.40328000,75820213.76839580,0
1743728400000,83046.32000000,83358.50000000,82577.63000000,82695.91000000,989.86653000,1743731999999,82071185.63788660,131735,460.17960000,38142308.53177650,0
1743732000000,82695.90000000,83186.96000000,82695.90000000,82910.86000000,396.19722000,1743735599999,32862013.42727190,97820,225.66961000,18711763.30542610,0
1743735600000,82910.86000000,83069.96000000,82679.55000000,82818.52000000,416.14503000,1743739199999,34470364.17379530,95790,184.76812000,15303414.99654170,0
1743739200000,82818.53000000,82920.19000000,82615.36000000,82720.32000000,664.54369000,1743742799999,54997041.06550490,66743,167.53985000,13865353.52330800,0
1743742800000,82720.32000000,83212.17000000,82642.29000000,83200.00000000,628.67490000,1743746399999,52185967.32655200,79097,337.62732000,28028715.93388000,0
1743746400000,83200.00000000,83264.16000000,83041.95000000,83054.72000000,400.85192000,1743749999999,33342146.09274710,68618,194.76184000,16198768.92736070,0
1743750000000,83054.73000000,84000.00000000,83050.00000000,83992.85000000,1397.79534000,1743753599999,116947735.80855180,156819,941.55086000,78784794.53862260,0
1743753600000,83992.85000000,84650.00000000,83992.85000000,84415.99000000,1616.22236000,1743757199999,136346656.58182390,186932,884.51538000,74617504.13266190,0
1743757200000,84416.00000000,84720.00000000,84126.16000000,84571.38000000,882.78102000,1743760799999,74522631.38860540,116463,398.76457000,33677309.51947320,0
1743760800000,84571.38000000,84690.00000000,82416.72000000,82567.03000000,4808.43362000,1743764399999,399828222.91599940,492980,1661.48264000,138281341.40234030,0
1743764400000,82565.21000000,82768.09000000,81659.00000000,82680.45000000,2375.09853000,1743767999999,195284537.46400510,350615,1021.65965000,84002437.35305030,0
1743768000000,82680.44000000,83200.00000000,82222.00000000,82879.99000000,2300.22439000,1743771599999,190159042.01401100,339275,1176.91283000,97304399.86669620,0
1743771600000,82879.99000000,83507.19000000,82143.48000000,83335.99000000,2211.63120000,1743775199999,183108836.10058300,415972,1150.41707000,95268006.77125260,0
1743775200000,83335.99000000,83510.00000000,81849.05000000,82573.98000000,2330.63991000,1743778799999,192578128.07416230,452143,1130.73397000,93452042.48834910,0
1743778800000,82573.98000000,83716.00000000,82488.88000000,82860.00000000,3250.10909000,1743782399999,270383356.16154770,497967,1560.65123000,129842834.30280510,0
1743782400000,82860.00000000,83555.00000000,82736.00000000,83392.70000000,1380.46968000,1743785999999,114837038.41171300,304017,705.03861000,58660854.17465680,0
1743786000000,83392.69000000,84620.01000000,82965.78000000,84460.00000000,2047.81796000,1743789599999,172003775.82109450,295936,1149.65329000,96603203.98471500,0
1743789600000,84459.99000000,84584.91000000,83725.14000000,83989.87000000,1110.66034000,1743793199999,93350663.69206680,254102,507.57789000,42658451.48623800,0
1743793200000,83989.86000000,84460.00000000,83788.00000000,84009.99000000,835.23680000,1743796799999,70284307.28692520,213512,406.13306000,34179222.76186530,0
1743796800000,84010.00000000,84282.00000000,83492.95000000,84164.02000000,600.66797000,1743800399999,50405937.52320210,112618,268.21954000,22510250.05922880,0
1743800400000,84164.02000000,84450.00000000,83941.42000000,84185.80000000,427.97348000,1743803999999,36042386.34764020,57130,232.66965000,19598345.19905260,0
1743804000000,84185.81000000,84271.28000000,84018.86000000,84056.74000000,252.04879000,1743807599999,21207355.98990220,35084,88.93346000,7482850.23269100,0
1743807600000,84056.75000000,84100.00000000,83650.11000000,83889.87000000,351.95993000,1743811199999,29503484.18164110,41828,129.32447000,10837659.00430040,0
1743811200000,83889.87000000,83889.88000000,83395.46000000,83787.60000000,475.67260000,1743814799999,39789616.30783680,54736,160.54176000,13428602.27204220,0
1743814800000,83787.60000000,84266.00000000,83786.86000000,83979.87000000,382.38928000,1743818399999,32144719.62097500,68320,207.50881000,17440221.23606160,0
1743818400000,83979.88000000,84094.57000000,83799.92000000,83976.61000000,371.16159000,1743821999999,31164723.80911530,61544,149.32386000,12538808.50356400,0
1743822000000,83976.61000000,83976.61000000,83621.73000000,83624.01000000,476.52910000,1743825599999,39921039.89955410,54705,206.57963000,17304967.24610470,0
1743825600000,83624.01000000,83868.00000000,83608.80000000,83677.75000000,332.91219000,1743829199999,27881021.45930770,44889,133.33851000,11166539.18771700,0
1743829200000,83677.75000000,83863.36000000,83630.69000000,83688.67000000,231.14548000,1743832799999,19359822.84868140,85387,88.09947000,7379080.64077650,0
1743832800000,83688.68000000,83724.39000000,83336.09000000,83477.30000000,394.81090000,1743836399999,32982263.77918850,56034,140.73079000,11757994.99068710,0
1743836400000,83477.30000000,83558.65000000,83297.66000000,83525.34000000,322.08166000,1743839999999,26866672.35524020,33301,117.56771000,9809804.34961290,0
1743840000000,83525.33000000,83648.63000000,83359.64000000,83519.96000000,287.89755000,1743843599999,24044104.47906570,65193,123.90104000,10348052.60844150,0
1743843600000,83519.97000000,83865.10000000,83519.76000000,83843.29000000,329.66419000,1743847199999,27599405.14206160,46863,207.12148000,17341487.17552460,0
1743847200000,83843.28000000,83894.70000000,83579.27000000,83641.51000000,209.98682000,1743850799999,17583558.32503180,53010,91.20344000,7636760.86122990,0
1743850800000,83641.50000000,83700.52000000,83443.47000000,83452.69000000,405.74172000,1743854399999,33899273.01743200,48057,155.75545000,13017786.90334510,0
1743854400000,83452.69000000,83550.68000000,83121.77000000,83281.41000000,447.96567000,1743857999999,37329960.92058870,60228,186.59676000,15552807.65443800,0
1743858000000,83281.41000000,83335.56000000,82519.37000000,82755.29000000,932.44573000,1743861599999,77240297.97014430,152031,355.21513000,29411419.39614830,0
1743861600000,82755.29000000,83026.00000000,82672.33000000,82914.67000000,391.75612000,1743865199999,32461971.91866160,92199,220.85340000,18300325.83602910,0
1743865200000,82914.67000000,82914.67000000,82379.95000000,82618.26000000,804.80511000,1743868799999,66475543.57716830,94488,314.27274000,25956304.98000720,0
1743868800000,82618.25000000,82827.37000000,82607.05000000,82739.96000000,246.00324000,1743872399999,20344951.17886060,58236,119.64867000,9895596.80594850,0
1743872400000,82739.96000000,82953.20000000,82681.65000000,82869.53000000,200.38381000,1743875999999,16601460.49364340,51602,107.38585000,8896342.07493410,0
1743876000000,82869.53000000,83109.46000000,82854.80000000,83036.13000000,308.68973000,1743879599999,25626303.33434450,59898,160.69533000,13341513.29185180,0
1743879600000,83036.14000000,83146.00000000,82779.62000000,82860.00000000,219.10666000,1743883199999,18181822.72211450,50885,79.64703000,6609260.22108120,0
1743883200000,82859.99000000,83113.67000000,82833.00000000,83075.47000000,404.28010000,1743886799999,33549350.67508110,72524,133.13395000,11046031.26762160,0
1743886800000,83075.48000000,83237.34000000,82902.53000000,82913.89000000,332.10636000,1743890399999,27588542.71526540,91320,136.62988000,11350101.31817100,0
1743890400000,82913.88000000,83212.18000000,82913.88000000,83188.41000000,389.57973000,1743893999999,32354838.13080640,55554,180.29149000,14971804.87311020,0
1743894000000,83188.40000000,83688.00000000,83128.73000000,83537.99000000,463.28934000,1743897599999,38635313.22117470,64746,253.60440000,21153000.03327030,0
1743897600000,83537.99000000,83620.01000000,83422.91000000,83527.22000000,286.56934000,1743901199999,23932101.15244340,62652,140.14756000,11704068.79166470,0
1743901200000,83527.22000000,83817.63000000,83422.00000000,83428.97000000,364.62107000,1743904799999,30493670.55593430,50520,216.27824000,18095476.34558180,0
1743904800000,83428.98000000,83494.43000000,83274.88000000,83300.01000000,242.19659000,1743908399999,20195975.82970260,30038,96.10660000,8014227.82599450,0
1743908400000,83300.01000000,83403.46000000,83163.45000000,83344.14000000,316.06865000,1743911999999,26325727.86540850,39166,147.28576000,12269951.20095620,0
1743912000000,83344.14000000,83500.00000000,83233.04000000,83499.99000000,204.86026000,1743915599999,17079235.19798590,39332,116.37416000,9703587.38399110,0
1743915600000,83499.99000000,83533.01000000,83312.02000000,83450.01000000,301.55380000,1743919199999,25160406.65756300,34479,118.21799000,9863851.55368620,0
1743919200000,83450.00000000,83468.00000000,83110.23000000,83110.24000000,211.74296000,1743922799999,17637257.81729660,41374,86.62986000,7217401.45254920,0
1743922800000,83110.24000000,83207.22000000,83024.96000000,83024.96000000,287.04301000,1743926399999,23854494.56922620,48870,105.03099000,8728412.06930930,0
1743926400000,83024.97000000,83051.33000000,82727.27000000,83034.26000000,452.85296000,1743929999999,37548715.10914560,84374,199.42732000,16535615.19110060,0
1743930000000,83034.27000000,83172.00000000,82933.96000000,83075.15000000,141.85704000,1743933599999,11781959.90940760,40944,69.94345000,5809241.71853920,0
1743933600000,83075.15000000,83075.15000000,82716.49000000,82870.25000000,266.71228000,1743937199999,22096840.01705130,65595,102.08588000,8457010.66033460,0
1743937200000,82870.26000000,82921.48000000,82666.00000000,82855.99000000,346.58534000,1743940799999,28681454.34340370,61526,166.27273000,13759380.47201750,0
1743940800000,82855.99000000,82981.14000000,82642.39000000,82697.99000000,379.84754000,1743944399999,31454109.25616500,92717,176.10045000,14582283.41057150,0
1743944400000,82698.00000000,82839.87000000,82230.43000000,82306.01000000,877.13597000,1743947999999,72374690.08696090,174948,439.59742000,36282102.99660260,0
1743948000000,82306.01000000,82793.00000000,82217.83000000,82667.07000000,748.43351000,1743951599999,61741507.30559900,135468,425.27482000,35081204.18688750,0
1743951600000,82667.08000000,82819.74000000,82400.00000000,82548.36000000,525.55568000,1743955199999,43402447.25124180,103729,291.97991000,24114960.20389830,0
1743955200000,82548.36000000,82554.15000000,81920.00000000,81970.00000000,1125.69030000,1743958799999,92508301.55806650,152940,413.42774000,33998380.00564510,0
1743958800000,81969.99000000,81982.43000000,80562.00000000,80808.81000000,2740.82185000,1743962399999,223026413.92670190,326944,1026.21226000,83557550.33817170,0
1743962400000,80808.81000000,80808.81000000,78694.99000000,79107.30000000,4445.72747000,1743965999999,354622381.95340170,544706,1831.85633000,146121200.58972590,0
1743966000000,79107.29000000,79859.73000000,78839.89000000,79614.35000000,1892.03092000,1743969599999,150270922.59700140,363468,971.97403000,77208496.62696140,0
1743969600000,79614.34000000,79890.16000000,78539.44000000,78867.99000000,2279.67564000,1743973199999,180448534.25299470,336012,1000.89822000,79235864.53196250,0
1743973200000,78867.99000000,79681.81000000,78720.00000000,78950.61000000,1342.55207000,1743976799999,106320435.63490310,230511,698.47275000,55313844.24421360,0
1743976800000,78950.61000000,79130.44000000,77800.00000000,78063.66000000,4224.44881000,1743980399999,331759029.09944870,463534,1782.19667000,140097909.39516630,0
1743980400000,78063.67000000,78709.16000000,77153.83000000,78430.00000000,3938.13130000,1743983999999,306368439.20591110,424646,1872.05376000,145707552.29893480,0
1743984000000,78430.00000000,78520.00000000,77419.90000000,78327.87000000,2646.04264000,1743987599999,206354885.67319210,370277,1373.18450000,107113232.51086720,0
1743987600000,78327.86000000,79347.46000000,78318.00000000,79142.01000000,2024.95477000,1743991199999,159790839.72130870,376366,1048.83893000,82758594.49895340,0
1743991200000,79142.01000000,79220.00000000,78392.15000000,78447.42000000,1208.89648000,1743994799999,95211281.85642590,216786,520.72262000,41021154.20469230,0
1743994800000,78447.42000000,78507.81000000,77354.00000000,77707.77000000,2435.51362000,1743998399999,189639587.16725650,350880,1218.85192000,94900847.99084150,0
1743998400000,77707.78000000,77984.00000000,76666.00000000,76989.92000000,3062.66495000,1744001999999,236306722.22176300,507061,1316.20373000,101612320.86750020,0
1744002000000,76989.92000000,77500.00000000,76666.01000000,76942.82000000,2272.40108000,1744005599999,175137972.50960600,383399,1170.55720000,90267348.37820340,0
1744005600000,76942.82000000,77299.99000000,74555.00000000,74810.01000000,9248.78671000,1744009199999,697983479.01343720,743720,3964.34256000,299119183.35633830,0
